CODE;L_TYPE_TOKEN_RATIO_LEMMAS;L_PROPER_NAME;L_PERSONAL_NAME;L_PUNCT;L_PUNCT_COM;L_PUNCT_SEMC;L_PUNCT_COL;L_PUNCT_DASH;L_CONT_A;L_FUNC_A;L_CONT_T;L_FUNC_T;L_PLURAL_NOUNS;L_SINGULAR_NOUNS;L_NOM_CASE;L_GEN_CASE;L_DAT_CASE;L_ACC_CASE;L_INS_CASE;L_LOC_CASE;L_VOC_CASE;L_QULITATIVE_ADJ_P;L_RELATIVE_ADJ;L_QUALITATIVE_ADJ_CMP;L_QUALITATIVE_ADJ_SUP;L_DIRECT_ADJ;L_INDIRECT_ADJ;L_ANIM_NOUN;L_INANIM_NOUN;L_NOUN_NEUTRAL;L_NOUN_FAMININE;L_NOUN_MASCULINE;L_FEMININE_NAMES;L_MASCULINE_NAMES;L_GIVEN_NAMES;L_SURNAMES;L_FLAT_MULTIWORD;L_DIMINUTIVES;L_DIRECT_OBJ;L_INDIRECT_OBJ;L_NUM_CARD;L_NUM_ORD;L_PRON_DEM;L_PRON_PRS;L_PRON_TOT;L_PRON_REL;L_PRON_INT;L_PRON_RELATIVE;L_PRON_RFL;L_PRON_POS;L_PRON_NEG;L_ADV_POS;L_ADV_CMP;L_ADV_SUP;POS_VERB;POS_NOUN;POS_ADJ;POS_ADV;POS_DET;POS_INTJ;POS_CONJ;POS_PART;POS_NUM;POS_PREP;POS_PRO;POS_OTHER;VF_ROOT_VERB_IMPERFECT;VF_ALL_VERB_IMPERFECT;VF_ROOT_VERB_PERFECT;VF_ALL_VERB_PERFECT;VF_PRESENT_IND_IMPERFECT;VF_PAST_IND_PERFECT;VF_PAST_IND_IMPERFECT;VF_FUT_IND_PERFECT;VF_FUT_IND_IMPERFECT_SIMPLE;VF_FUT_IND_COMPLEX;VF_FIRST_CONJ;VF_SECOND_CONJ;VF_THIRD_CONJ;VF_FOURTH_CONJ;VF_INFINITIVE;VF_PASSIVE;VF_TRANSITIVE;VF_INTRANSITIVE;VF_IMPERSONAL_VERBS;VF_PARTICIPLE_PASSIVE;VF_PARTICIPLE_ACTIVE;VF_ADV_PRF_PART;VF_ADV_IMPRF_PART;SY_DIRECT_SPEECH;SY_NEGATIVE;SY_PARATAXIS;SY_NON_FINITE;SY_QUOTATIONS;SY_EXCLAMATION;SY_QUESTION;SY_ELLIPSES;SY_POSITIONING;SY_CONDITIONAL;SY_IMPERATIVE;SY_AMPLIFIED_SENT
1192;0,5286885245901639;0,036885245901639344;0,040983606557377046;0,18442622950819673;0,0778688524590164;0,0;0,0;0,0;0,6270491803278688;0,1885245901639344;0,4713114754098361;0,11475409836065574;0,10245901639344263;0,18032786885245902;0,06147540983606557;0,11475409836065574;0,0;0,028688524590163935;0,0;0,04918032786885246;0,0;0,028688524590163935;0,0942622950819672;0,0;0,004098360655737705;0,11065573770491803;0,01639344262295082;0,028688524590163935;0,2540983606557377;0,07377049180327869;0,09836065573770492;0,11065573770491803;0,00819672131147541;0,028688524590163935;0,01639344262295082;0,020491803278688523;0,07377049180327869;0,0;0,04918032786885246;0,05737704918032787;0,036885245901639344;0,012295081967213115;0,02459016393442623;0,01639344262295082;0,004098360655737705;0,01639344262295082;0,0;0,02459016393442623;0,0;0,004098360655737705;0,0;0,004098360655737705;0,004098360655737705;0,0;0,09836065573770492;0,319672131147541;0,12704918032786885;0,02459016393442623;0,036885245901639344;0,0;0,045081967213114756;0,020491803278688523;0,02459016393442623;0,0860655737704918;0,03278688524590164;0,0;0,020491803278688523;0,04918032786885246;0,020491803278688523;0,040983606557377046;0,036885245901639344;0,028688524590163935;0,012295081967213115;0,004098360655737705;0,0;0,0;0,0942622950819672;0,1598360655737705;0,01639344262295082;0,0;0,00819672131147541;0,0;0,08196721311475409;0,0;0,036885245901639344;0,020491803278688523;0,0;0,0;0,0;0,6762295081967213;0,20901639344262296;0,44672131147540983;0,012295081967213115;0,03278688524590164;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1193;0,5684647302904564;0,04149377593360996;0,0;0,2074688796680498;0,04979253112033195;0,0;0,012448132780082987;0,016597510373443983;0,6224066390041494;0,16182572614107885;0,5228215767634855;0,0912863070539419;0,06224066390041494;0,22821576763485477;0,06639004149377593;0,13692946058091288;0,0;0,04979253112033195;0,0;0,024896265560165973;0,0;0,02074688796680498;0,06224066390041494;0,0;0,004149377593360996;0,07468879668049792;0,008298755186721992;0,016597510373443983;0,27385892116182575;0,05394190871369295;0,0995850622406639;0,13692946058091288;0,008298755186721992;0,004149377593360996;0,008298755186721992;0,004149377593360996;0,04979253112033195;0,0;0,029045643153526972;0,07883817427385892;0,06224066390041494;0,004149377593360996;0,02074688796680498;0,004149377593360996;0,0;0,016597510373443983;0,004149377593360996;0,008298755186721992;0,0;0,0;0,0;0,008298755186721992;0,0;0,0;0,08713692946058091;0,33195020746887965;0,08713692946058091;0,04149377593360996;0,02074688796680498;0,0;0,03319502074688797;0,004149377593360996;0,05394190871369295;0,1037344398340249;0,02074688796680498;0,0;0,008298755186721992;0,03734439834024896;0,04149377593360996;0,04564315352697095;0,008298755186721992;0,03319502074688797;0,0;0,008298755186721992;0,004149377593360996;0,008298755186721992;0,08298755186721991;0,17842323651452283;0,012448132780082987;0,0;0,024896265560165973;0,0;0,05394190871369295;0,012448132780082987;0,03319502074688797;0,004149377593360996;0,0;0,0;0,004149377593360996;0,14107883817427386;0,05394190871369295;0,3236514522821577;0,012448132780082987;0,024896265560165973;0,0;0,0;0,004149377593360996;0,0;0,0;0,0;0,0
1194;0,48703703703703705;0,037037037037037035;0,027777777777777776;0,1925925925925926;0,053703703703703705;0,005555555555555556;0,005555555555555556;0,0;0,6240740740740741;0,17777777777777778;0,4888888888888889;0,07777777777777778;0,11481481481481481;0,18518518518518517;0,07037037037037037;0,14814814814814814;0,001851851851851852;0,06481481481481481;0,0;0,016666666666666666;0,0;0,024074074074074074;0,05555555555555555;0,001851851851851852;0,0;0,06851851851851852;0,011111111111111112;0,03888888888888889;0,27037037037037037;0,04814814814814815;0,11481481481481481;0,13703703703703704;0,014814814814814815;0,007407407407407408;0,009259259259259259;0,012962962962962963;0,037037037037037035;0,0;0,05;0,040740740740740744;0,046296296296296294;0,001851851851851852;0,024074074074074074;0,012962962962962963;0,007407407407407408;0,009259259259259259;0,0;0,014814814814814815;0,001851851851851852;0,001851851851851852;0,0;0,003703703703703704;0,003703703703703704;0,0;0,09444444444444444;0,34629629629629627;0,08148148148148149;0,046296296296296294;0,018518518518518517;0,001851851851851852;0,04259259259259259;0,022222222222222223;0,027777777777777776;0,09259259259259259;0,027777777777777776;0,0;0,024074074074074074;0,05740740740740741;0,011111111111111112;0,03333333333333333;0,040740740740740744;0,007407407407407408;0,003703703703703704;0,005555555555555556;0,001851851851851852;0,009259259259259259;0,0962962962962963;0,17962962962962964;0,020370370370370372;0,0;0,02962962962962963;0,0;0,053703703703703705;0,011111111111111112;0,016666666666666666;0,003703703703703704;0,0;0,0;0,0;0,7074074074074074;0,2962962962962963;0,37407407407407406;0,018518518518518517;0,025925925925925925;0,0;0,0;0,001851851851851852;0,001851851851851852;0,0;0,001851851851851852;0,0
1195;0,5477941176470589;0,058823529411764705;0,011029411764705883;0,16544117647058823;0,07352941176470588;0,0;0,007352941176470588;0,0;0,6213235294117647;0,20220588235294118;0,5183823529411765;0,11029411764705882;0,09558823529411764;0,17647058823529413;0,04411764705882353;0,12867647058823528;0,003676470588235294;0,0625;0,0;0,022058823529411766;0,0;0,011029411764705883;0,058823529411764705;0,0;0,003676470588235294;0,0661764705882353;0,007352941176470588;0,022058823529411766;0,25;0,03676470588235294;0,13970588235294118;0,09558823529411764;0,011029411764705883;0,0;0,003676470588235294;0,007352941176470588;0,04411764705882353;0,0;0,058823529411764705;0,06985294117647059;0,029411764705882353;0,003676470588235294;0,022058823529411766;0,03676470588235294;0,007352941176470588;0,007352941176470588;0,0;0,011029411764705883;0,011029411764705883;0,011029411764705883;0,003676470588235294;0,0;0,007352941176470588;0,0;0,11764705882352941;0,33088235294117646;0,07352941176470588;0,04044117647058824;0,04044117647058824;0,0;0,03308823529411765;0,014705882352941176;0,01838235294117647;0,11397058823529412;0,04044117647058824;0,0;0,025735294117647058;0,05514705882352941;0,022058823529411766;0,0625;0,03308823529411765;0,01838235294117647;0,003676470588235294;0,01838235294117647;0,007352941176470588;0,007352941176470588;0,11029411764705882;0,125;0,025735294117647058;0,0;0,03676470588235294;0,0;0,06985294117647059;0,011029411764705883;0,025735294117647058;0,0;0,0;0,0;0,0;0,6397058823529411;0,18382352941176472;0,4852941176470588;0,003676470588235294;0,022058823529411766;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1196;0,36745886654478976;0,007769652650822669;0,005027422303473492;0,21023765996343693;0,0850091407678245;0,0;0,004570383912248629;0,0;0,5676416819012797;0,21343692870201098;0,4127056672760512;0,058957952468007314;0,052559414990859234;0,16316270566727606;0,06718464351005485;0,0603290676416819;0,005484460694698354;0,05712979890310786;0,0;0,01416819012797075;0,0004570383912248629;0,02330895795246801;0,03610603290676417;0,0013711151736745886;0,0004570383912248629;0,04753199268738574;0,014625228519195612;0,04753199268738574;0,17184643510054845;0,033820840950639856;0,09597806215722121;0,08592321755027423;0,0018281535648994515;0,003656307129798903;0,0013711151736745886;0,004113345521023766;0,005484460694698354;0,0031992687385740404;0,06261425959780621;0,06261425959780621;0,012340036563071298;0,0031992687385740404;0,026508226691042046;0,04661791590493602;0,006398537477148081;0,01416819012797075;0,004570383912248629;0,029707495429616086;0,008226691042047532;0,010968921389396709;0,0009140767824497258;0,005941499085923218;0,005484460694698354;0,0;0,15310786106032906;0,22714808043875687;0,061243144424131625;0,06809872029250456;0,03610603290676417;0,0;0,06078610603290677;0,034277879341864714;0,010511882998171846;0,08226691042047532;0,04753199268738574;0,0;0,04753199268738574;0,10054844606946983;0,021937842778793418;0,04524680073126142;0,054844606946983544;0,02010968921389397;0,018738574040219377;0,006398537477148081;0,0009140767824497258;0,0031992687385740404;0,07723948811700183;0,1156307129798903;0,01416819012797075;0,0;0,0370201096892139;0,0;0,08775137111517367;0,03290676416819013;0,025137111517367458;0,004113345521023766;0,0004570383912248629;0,0004570383912248629;0,0022851919561243145;0,6457952468007313;0,30347349177330896;0,19195612431444242;0,018738574040219377;0,014625228519195612;0,0009140767824497258;0,005941499085923218;0,005027422303473492;0,0018281535648994515;0,005484460694698354;0,007312614259597806;0,0
1197;0,4232081911262799;0,011376564277588168;0,0022753128555176336;0,16382252559726962;0,07963594994311718;0,0;0,004550625711035267;0,0;0,6006825938566553;0,2241183162684869;0,43572241183162685;0,080773606370876;0,13310580204778158;0,1820250284414107;0,06257110352673492;0,1342434584755404;0,010238907849829351;0,05460750853242321;0,0;0,030716723549488054;0,0;0,03526734926052332;0,04323094425483504;0,0;0,0;0,06598407281001138;0,012514220705346985;0,05005688282138794;0,27303754266211605;0,05233219567690557;0,13310580204778158;0,1296928327645051;0,0022753128555176336;0,0;0,0011376564277588168;0,0011376564277588168;0,02957906712172924;0,0;0,05005688282138794;0,05802047781569966;0,030716723549488054;0,004550625711035267;0,02502844141069397;0,02161547212741752;0,009101251422070534;0,019340159271899887;0,0011376564277588168;0,006825938566552901;0,006825938566552901;0,009101251422070534;0,0;0,006825938566552901;0,005688282138794084;0,0;0,09442548350398179;0,33447098976109213;0,07849829351535836;0,04436860068259386;0,04436860068259386;0,0;0,048919226393629126;0,017064846416382253;0,02502844141069397;0,11376564277588168;0,023890784982935155;0,0;0,03185437997724687;0,07281001137656427;0,010238907849829351;0,015927189988623434;0,048919226393629126;0,004550625711035267;0,007963594994311717;0,0;0,0;0,0;0,08646188850967008;0,17064846416382254;0,03754266211604096;0,0;0,026166097838452786;0,0011376564277588168;0,06029579067121729;0,006825938566552901;0,026166097838452786;0,009101251422070534;0,0;0,0;0,0022753128555176336;0,012514220705346985;0,1353811149032992;0,28896473265073946;0,011376564277588168;0,0022753128555176336;0,0;0,0022753128555176336;0,0;0,0;0,0;0,0011376564277588168;0,0
1198;0,5057471264367817;0,038314176245210725;0,03065134099616858;0,210727969348659;0,08045977011494253;0,0;0,0;0,0;0,5708812260536399;0,20689655172413793;0,4444444444444444;0,1111111111111111;0,09578544061302682;0,13793103448275862;0,038314176245210725;0,08812260536398467;0,0038314176245210726;0,05363984674329502;0,0;0,022988505747126436;0,0;0,01532567049808429;0,05747126436781609;0,0;0,0;0,04597701149425287;0,03065134099616858;0,06896551724137931;0,1685823754789272;0,038314176245210725;0,08045977011494253;0,11494252873563218;0,02681992337164751;0,0038314176245210726;0,007662835249042145;0,022988505747126436;0,07662835249042145;0,0;0,04597701149425287;0,08812260536398467;0,02681992337164751;0,011494252873563218;0,019157088122605363;0,05747126436781609;0,0;0,011494252873563218;0,0;0,011494252873563218;0,019157088122605363;0,01532567049808429;0,0;0,0038314176245210726;0,0;0,0;0,12643678160919541;0,27586206896551724;0,07279693486590039;0,03065134099616858;0,0421455938697318;0,0;0,034482758620689655;0,007662835249042145;0,02681992337164751;0,12260536398467432;0,038314176245210725;0,0;0,038314176245210725;0,06130268199233716;0,02681992337164751;0,05363984674329502;0,0421455938697318;0,0421455938697318;0,01532567049808429;0,0;0,0;0,007662835249042145;0,06513409961685823;0,14559386973180077;0,007662835249042145;0,0;0,022988505747126436;0,0;0,08045977011494253;0,019157088122605363;0,011494252873563218;0,0038314176245210726;0,0;0,0;0,0;0,5900383141762452;0,3065134099616858;0,421455938697318;0,007662835249042145;0,03065134099616858;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1199;0,4398034398034398;0,022113022113022112;0,004914004914004914;0,16461916461916462;0,03931203931203931;0,029484029484029485;0,004914004914004914;0,0;0,6363636363636364;0,18427518427518427;0,4348894348894349;0,056511056511056514;0,14987714987714987;0,2113022113022113;0,10073710073710074;0,18427518427518427;0,0;0,014742014742014743;0,0;0,04176904176904177;0,0;0,022113022113022112;0,10810810810810811;0,002457002457002457;0,0;0,10810810810810811;0,02457002457002457;0,0687960687960688;0,29238329238329236;0,06633906633906633;0,171990171990172;0,12285012285012285;0,0;0,004914004914004914;0,002457002457002457;0,002457002457002457;0,029484029484029485;0,0;0,0171990171990172;0,044226044226044224;0,05405405405405406;0,0171990171990172;0,007371007371007371;0,0;0,002457002457002457;0,022113022113022112;0,0;0,004914004914004914;0,0;0,0;0,0;0,004914004914004914;0,004914004914004914;0,0;0,05405405405405406;0,3832923832923833;0,13267813267813267;0,022113022113022112;0,0343980343980344;0,0;0,03194103194103194;0,0;0,04176904176904177;0,11793611793611794;0,002457002457002457;0,0;0,004914004914004914;0,02457002457002457;0,014742014742014743;0,014742014742014743;0,022113022113022112;0,009828009828009828;0,002457002457002457;0,0;0,0;0,019656019656019656;0,12776412776412777;0,1891891891891892;0,0343980343980344;0,0;0,007371007371007371;0,004914004914004914;0,03194103194103194;0,0;0,012285012285012284;0,007371007371007371;0,0;0,0;0,0;0,07371007371007371;0,0;0,16216216216216217;0,029484029484029485;0,004914004914004914;0,0;0,0;0,009828009828009828;0,0;0,0;0,0;0,0
12;0,5370370370370371;0,037037037037037035;0,037037037037037035;0,18981481481481483;0,08796296296296297;0,0;0,004629629629629629;0,0;0,6157407407407407;0,19444444444444445;0,5138888888888888;0,12962962962962962;0,0787037037037037;0,24537037037037038;0,0787037037037037;0,14814814814814814;0,004629629629629629;0,06018518518518518;0,0;0,013888888888888888;0,0;0,027777777777777776;0,05555555555555555;0,0;0,0;0,07407407407407407;0,009259259259259259;0,032407407407407406;0,2916666666666667;0,06481481481481481;0,18518518518518517;0,07407407407407407;0,032407407407407406;0,0;0,013888888888888888;0,018518518518518517;0,046296296296296294;0,0;0,041666666666666664;0,046296296296296294;0,004629629629629629;0,004629629629629629;0,027777777777777776;0,023148148148148147;0,0;0,023148148148148147;0,0;0,013888888888888888;0,0;0,009259259259259259;0,0;0,004629629629629629;0,0;0,0;0,1111111111111111;0,3611111111111111;0,08333333333333333;0,018518518518518517;0,041666666666666664;0,0;0,05092592592592592;0,009259259259259259;0,004629629629629629;0,09259259259259259;0,037037037037037035;0,0;0,013888888888888888;0,041666666666666664;0,018518518518518517;0,05555555555555555;0,032407407407407406;0,027777777777777776;0,004629629629629629;0,004629629629629629;0,004629629629629629;0,0;0,16666666666666666;0,125;0,018518518518518517;0,0;0,037037037037037035;0,004629629629629629;0,06018518518518518;0,009259259259259259;0,027777777777777776;0,004629629629629629;0,0;0,0;0,0;0,6296296296296297;0,3194444444444444;0,6435185185185185;0,013888888888888888;0,037037037037037035;0,0;0,0;0,0;0,0;0,0;0,0;0,0
120;0,5068027210884354;0,05442176870748299;0,027210884353741496;0,18027210884353742;0,07142857142857142;0,0;0,0;0,0;0,5816326530612245;0,1870748299319728;0,5068027210884354;0,0782312925170068;0,05102040816326531;0,1836734693877551;0,05102040816326531;0,09863945578231292;0,006802721088435374;0,034013605442176874;0,0;0,027210884353741496;0,0;0,013605442176870748;0,06802721088435375;0,0;0,003401360544217687;0,05782312925170068;0,027210884353741496;0,027210884353741496;0,21428571428571427;0,027210884353741496;0,08843537414965986;0,11904761904761904;0,003401360544217687;0,023809523809523808;0,01020408163265306;0,017006802721088437;0,12244897959183673;0,0;0,030612244897959183;0,08843537414965986;0,017006802721088437;0,030612244897959183;0,017006802721088437;0,023809523809523808;0,0;0,013605442176870748;0,0;0,027210884353741496;0,003401360544217687;0,003401360544217687;0,0;0,006802721088435374;0,003401360544217687;0,0;0,11564625850340136;0,29591836734693877;0,08503401360544217;0,05102040816326531;0,02040816326530612;0,0;0,04421768707482993;0,006802721088435374;0,006802721088435374;0,11564625850340136;0,027210884353741496;0,0;0,023809523809523808;0,05782312925170068;0,02040816326530612;0,05102040816326531;0,03741496598639456;0,027210884353741496;0,006802721088435374;0,017006802721088437;0,0;0,006802721088435374;0,08163265306122448;0,14625850340136054;0,01020408163265306;0,0;0,017006802721088437;0,0;0,08843537414965986;0,01020408163265306;0,04081632653061224;0,01020408163265306;0,0;0,0;0,0;0,6258503401360545;0,0782312925170068;0,3673469387755102;0,006802721088435374;0,027210884353741496;0,0;0,0;0,0;0,0;0,006802721088435374;0,0;0,0
1200;0,6305418719211823;0,10344827586206896;0,03940886699507389;0,13793103448275862;0,029556650246305417;0,0;0,0;0,0;0,6798029556650246;0,18226600985221675;0,5862068965517241;0,09852216748768473;0,059113300492610835;0,2413793103448276;0,06896551724137931;0,11822660098522167;0,009852216748768473;0,059113300492610835;0,0;0,024630541871921183;0,0;0,009852216748768473;0,11822660098522167;0,0;0,0;0,09852216748768473;0,024630541871921183;0,054187192118226604;0,24630541871921183;0,03940886699507389;0,12315270935960591;0,13793103448275862;0,014778325123152709;0,06403940886699508;0,034482758620689655;0,04433497536945813;0,11822660098522167;0,0;0,03940886699507389;0,08866995073891626;0,009852216748768473;0,019704433497536946;0,014778325123152709;0,014778325123152709;0,009852216748768473;0,0;0,0;0,014778325123152709;0,0;0,0049261083743842365;0,0;0,0;0,0;0,0;0,08374384236453201;0,4039408866995074;0,12807881773399016;0,034482758620689655;0,024630541871921183;0,0;0,059113300492610835;0,0;0,009852216748768473;0,09852216748768473;0,019704433497536946;0,0;0,024630541871921183;0,03940886699507389;0,019704433497536946;0,024630541871921183;0,029556650246305417;0,009852216748768473;0,024630541871921183;0,0;0,0;0,0;0,12315270935960591;0,18226600985221675;0,009852216748768473;0,0;0,014778325123152709;0,009852216748768473;0,04926108374384237;0,0049261083743842365;0,019704433497536946;0,034482758620689655;0,0;0,0;0,0;0,6699507389162561;0,0;0,18226600985221675;0,019704433497536946;0,04926108374384237;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1201;0,49262536873156343;0,02064896755162242;0,011799410029498525;0,17994100294985252;0,09144542772861357;0,0;0,0;0,0;0,5870206489675516;0,23303834808259588;0,45132743362831856;0,11799410029498525;0,07079646017699115;0,16519174041297935;0,05014749262536873;0,10029498525073746;0,0;0,04424778761061947;0,0;0,035398230088495575;0,0;0,02064896755162242;0,0855457227138643;0,0029498525073746312;0,0;0,0855457227138643;0,02359882005899705;0,038348082595870206;0,20648967551622419;0,017699115044247787;0,09144542772861357;0,12684365781710916;0,0;0,011799410029498525;0,0058997050147492625;0,0058997050147492625;0,029498525073746312;0,0;0,05604719764011799;0,06784660766961652;0,011799410029498525;0,0;0,032448377581120944;0,02654867256637168;0,0029498525073746312;0,032448377581120944;0,0;0,02654867256637168;0,0;0,0029498525073746312;0,0;0,011799410029498525;0,0029498525073746312;0,0;0,13864306784660768;0,26548672566371684;0,10914454277286136;0,032448377581120944;0,06784660766961652;0,0;0,04129793510324484;0,029498525073746312;0,0058997050147492625;0,0943952802359882;0,035398230088495575;0,0;0,017699115044247787;0,05014749262536873;0,02359882005899705;0,06784660766961652;0,038348082595870206;0,02654867256637168;0,0029498525073746312;0,014749262536873156;0,0058997050147492625;0,02654867256637168;0,07079646017699115;0,14454277286135694;0,011799410029498525;0,0;0,032448377581120944;0,0058997050147492625;0,07669616519174041;0,017699115044247787;0,017699115044247787;0,008849557522123894;0,0029498525073746312;0,0;0,0;0,7286135693215339;0,25958702064896755;0,061946902654867256;0,0029498525073746312;0,04129793510324484;0,0;0,0;0,0;0,0;0,0058997050147492625;0,0;0,0
1202;0,4621212121212121;0,047979797979797977;0,005050505050505051;0,14393939393939395;0,04040404040404041;0,0;0,007575757575757576;0,007575757575757576;0,6515151515151515;0,18181818181818182;0,4797979797979798;0,07323232323232323;0,08333333333333333;0,23737373737373738;0,06818181818181818;0,14393939393939395;0,0;0,047979797979797977;0,0;0,047979797979797977;0,0;0,020202020202020204;0,07828282828282829;0,0;0,0;0,08080808080808081;0,017676767676767676;0,030303030303030304;0,29797979797979796;0,050505050505050504;0,12373737373737374;0,14646464646464646;0,0;0,005050505050505051;0,0025252525252525255;0,0025252525252525255;0,05555555555555555;0,0;0,04040404040404041;0,07575757575757576;0,04040404040404041;0,0025252525252525255;0,010101010101010102;0,0025252525252525255;0,0025252525252525255;0,015151515151515152;0,0;0,0025252525252525255;0,0;0,0;0,0;0,0025252525252525255;0,012626262626262626;0,0;0,08080808080808081;0,37626262626262624;0,09848484848484848;0,05303030303030303;0,015151515151515152;0,0;0,027777777777777776;0,0025252525252525255;0,03787878787878788;0,13636363636363635;0,005050505050505051;0,0;0,022727272727272728;0,03282828282828283;0,022727272727272728;0,045454545454545456;0,030303030303030304;0,020202020202020204;0,0;0,0025252525252525255;0,0;0,0;0,05808080808080808;0,19444444444444445;0,06060606060606061;0,0;0,022727272727272728;0,0;0,05808080808080808;0,0;0,020202020202020204;0,010101010101010102;0,0025252525252525255;0,0;0,0;0,2828282828282828;0,0;0,15151515151515152;0,020202020202020204;0,020202020202020204;0,0;0,0;0,0025252525252525255;0,0;0,0;0,005050505050505051;0,0
1203;0,5821917808219178;0,04794520547945205;0,03424657534246575;0,1643835616438356;0,0684931506849315;0,0;0,0;0,0;0,6506849315068494;0,18493150684931506;0,4931506849315068;0,136986301369863;0,0547945205479452;0,273972602739726;0,04794520547945205;0,1917808219178082;0,0136986301369863;0,06164383561643835;0,0;0,02054794520547945;0,0;0,00684931506849315;0,0684931506849315;0,0;0,0;0,03424657534246575;0,0410958904109589;0,02054794520547945;0,3424657534246575;0,0958904109589041;0,07534246575342465;0,15753424657534246;0,0;0,03424657534246575;0,00684931506849315;0,0273972602739726;0,0958904109589041;0,0;0,0547945205479452;0,08904109589041095;0,02054794520547945;0,0410958904109589;0,02054794520547945;0,00684931506849315;0,0;0,03424657534246575;0,0;0,00684931506849315;0,0;0,0;0,0;0,0136986301369863;0,00684931506849315;0,0;0,0958904109589041;0,410958904109589;0,07534246575342465;0,0410958904109589;0,04794520547945205;0,0;0,0136986301369863;0,00684931506849315;0,0136986301369863;0,11643835616438356;0,0136986301369863;0,0;0,0136986301369863;0,0273972602739726;0,0273972602739726;0,04794520547945205;0,02054794520547945;0,03424657534246575;0,02054794520547945;0,0136986301369863;0,0;0,0136986301369863;0,07534246575342465;0,2534246575342466;0,0;0,0;0,0;0,02054794520547945;0,07534246575342465;0,0;0,0410958904109589;0,02054794520547945;0,0;0,0;0,0;0,2876712328767123;0,1506849315068493;0,7328767123287672;0,0;0,0136986301369863;0,0;0,0;0,0;0,00684931506849315;0,0;0,0;0,0
1204;0,40702479338842973;0,002066115702479339;0,002066115702479339;0,16115702479338842;0,05991735537190083;0,0;0,006198347107438017;0,0;0,6033057851239669;0,22107438016528927;0,3987603305785124;0,0743801652892562;0,09710743801652892;0,2066115702479339;0,026859504132231406;0,128099173553719;0,0;0,10743801652892562;0,0;0,01652892561983471;0,0;0,030991735537190084;0,03512396694214876;0,002066115702479339;0,002066115702479339;0,06818181818181818;0,002066115702479339;0,0;0,3037190082644628;0,049586776859504134;0,1384297520661157;0,11570247933884298;0,0;0,0;0,0;0,0;0,008264462809917356;0,0;0,06611570247933884;0,07851239669421488;0,006198347107438017;0,0;0,01859504132231405;0,02066115702479339;0,004132231404958678;0,012396694214876033;0,0;0,014462809917355372;0,002066115702479339;0,004132231404958678;0,0;0,010330578512396695;0,002066115702479339;0,004132231404958678;0,1322314049586777;0,30578512396694213;0,07024793388429752;0,07231404958677685;0,024793388429752067;0,0;0,07024793388429752;0,014462809917355372;0,004132231404958678;0,1115702479338843;0,01859504132231405;0,0;0,01652892561983471;0,03512396694214876;0,04132231404958678;0,09090909090909091;0,01652892561983471;0,002066115702479339;0,004132231404958678;0,002066115702479339;0,002066115702479339;0,004132231404958678;0,11983471074380166;0,1652892561983471;0,006198347107438017;0,0;0,05785123966942149;0,0;0,05578512396694215;0,01859504132231405;0,030991735537190084;0,008264462809917356;0,0;0,002066115702479339;0,002066115702479339;0,0;0,12603305785123967;0,049586776859504134;0,01859504132231405;0,0;0,0;0,004132231404958678;0,0;0,0;0,0;0,04132231404958678;0,0
1205;0,37181996086105673;0,030332681017612523;0,014677103718199608;0,20596868884540118;0,07045009784735812;0,0014677103718199608;0,011741682974559686;0,0004892367906066536;0,5998043052837574;0,1815068493150685;0,4300391389432485;0,0547945205479452;0,09833659491193737;0,15215264187866928;0,08904109589041095;0,08268101761252446;0,0019569471624266144;0,04256360078277886;0,0;0,016634050880626222;0,0;0,02984344422700587;0,05870841487279843;0,003424657534246575;0,0014677103718199608;0,07338551859099804;0,01908023483365949;0,04207436399217221;0,21135029354207435;0,04452054794520548;0,07729941291585127;0,1286692759295499;0,0053816046966731895;0,012720156555772993;0,009295499021526418;0,008806262230919765;0,03816046966731898;0,002446183953033268;0,04403131115459882;0,049902152641878667;0,02054794520547945;0,0029354207436399216;0,033268101761252444;0,026418786692759294;0,0029354207436399216;0,012720156555772993;0,0009784735812133072;0,018101761252446183;0,005870841487279843;0,006360078277886497;0,0009784735812133072;0,011741682974559686;0,002446183953033268;0,0004892367906066536;0,11350293542074363;0,2837573385518591;0,09344422700587084;0,055283757338551856;0,03962818003913894;0,0;0,04941291585127201;0,0273972602739726;0,016634050880626222;0,06506849315068493;0,03718199608610567;0,0;0,034735812133072405;0,07338551859099804;0,01223091976516634;0,026908023483365948;0,03816046966731898;0,01761252446183953;0,03424657534246575;0,0009784735812133072;0,0004892367906066536;0,0;0,06800391389432485;0,17367906066536204;0,008317025440313111;0,0;0,019569471624266144;0,002446183953033268;0,07387475538160469;0,011252446183953033;0,02984344422700587;0,004403131115459882;0,0004892367906066536;0,0;0,0009784735812133072;0,5210371819960861;0,17367906066536204;0,3219178082191781;0,031800391389432484;0,011741682974559686;0,0;0,0009784735812133072;0,0014677103718199608;0,004892367906066536;0,0009784735812133072;0,0004892367906066536;0,0
